phase,lon,lat,UWIND
Peak,-150,-12.5,-0.26316998418009097
Peak,-150,-10,-0.18241606631907015
Peak,-150,-7.5,-0.24413897436501958
Peak,-150,-5,-0.534451672274576
Peak,-150,-2.5,-0.9390839909819658
Peak,-150,0,-1.158336195964386
Peak,-150,2.5,-0.9682249921755441
Peak,-150,5,-0.44479632692398974
Peak,-150,7.5,0.10895114285345286
Peak,-150,10,0.4437166667964855
Peak,-150,12.5,0.5740549866135586
Peak,-150,15,0.6587410042945476
Peak,-150,17.5,0.7483414976106536
Peak,-150,20,0.7255872526243392
Peak,-150,22.5,0.5001877813264071
Peak,-150,25,0.16970028260200104
Peak,-150,27.5,-0.08382016076603431
Peak,-150,30,-0.20727926273761973
Peak,-150,32.5,-0.29438831641148494
Peak,-150,35,-0.4133338393987622
Peak,-150,37.5,-0.48891047130385323
Peak,-150,40,-0.41743079875236216
Peak,-150,42.5,-0.19957640265876736
Peak,-150,45,0.03970986368263851
Peak,-150,47.5,0.17960247293274462
Peak,-150,50,0.19013407556221615
Peak,-150,52.5,0.14099417761594624
Peak,-150,55,0.11709635884065003
Peak,-150,57.5,0.12592207881078532
Peak,-150,60,0.08591236650565076
Peak,-150,62.5,-0.053149202116423815
Peak,-150,65,-0.19361737278742597
Peak,-150,67.5,-0.16249793660248835
Peak,-150,70,0.10256675818711047
Peak,-150,72.5,0.4965610884556064
Peak,-150,75,0.8719118977979723
Peak,-150,77.5,1.124540235960122
Peak,-150,80,1.1627549790683507
Peak,-150,82.5,0.9106838076265272
Peak,-150,85,0.42456821970139125
Peak,-150,87.5,-0.08239902719811648
Peak,-150,90,-0.4436623479205964
Peak,-147.5,-90,0.468725176878776
Peak,-147.5,-87.5,0.33027205102633694
Peak,-147.5,-85,0.12178117341688743
Peak,-147.5,-82.5,-0.04785958244915887
Peak,-147.5,-80,-0.17846802698442832
Peak,-147.5,-77.5,-0.2688347358165545
Peak,-147.5,-75,-0.2719492623110897
Peak,-147.5,-72.5,-0.19010668540426237
Peak,-147.5,-70,-0.1113175523610328
Peak,-147.5,-67.5,-0.10554276887447553
Peak,-147.5,-65,-0.15391295339587616
Peak,-147.5,-62.5,-0.20668777971440416
Peak,-147.5,-60,-0.21760190808754637
Peak,-147.5,-57.5,-0.10964850142438128
Peak,-147.5,-55,0.19347470071773976
Peak,-147.5,-52.5,0.6587422663631799
Peak,-147.5,-50,1.1221036655171055
Peak,-147.5,-47.5,1.4209906135661163
Peak,-147.5,-45,1.5268873963486878
Peak,-147.5,-42.5,1.4808158090795127
Peak,-147.5,-40,1.2710883425004285
Peak,-147.5,-37.5,0.8731228239714147
Peak,-147.5,-35,0.33544205743619465
Peak,-147.5,-32.5,-0.2027240140471012
Peak,-147.5,-30,-0.6202630765157118
Peak,-147.5,-27.5,-0.8804219625242088
Peak,-147.5,-25,-0.9890889226123036
Peak,-147.5,-22.5,-0.9523793612627756
Peak,-147.5,-20,-0.7905000808869986
Peak,-147.5,-17.5,-0.5708422757182656
Peak,-147.5,-15,-0.3639862094107271
Peak,-147.5,-12.5,-0.20728780400601451
Peak,-147.5,-10,-0.13822619733660219
Peak,-147.5,-7.5,-0.24363307089399955
Peak,-147.5,-5,-0.5776752232077756
Peak,-147.5,-2.5,-1.0131700719119545
Peak,-147.5,0,-1.2418184747560785
Peak,-147.5,2.5,-1.0287320574124652
Peak,-147.5,5,-0.45977433763539105
Peak,-147.5,7.5,0.11624833948160118
Peak,-147.5,10,0.44448997289350095
Peak,-147.5,12.5,0.5710797770644376
Peak,-147.5,15,0.6814034040795154
Peak,-147.5,17.5,0.8089939190524527
Peak,-147.5,20,0.8024958118665264
Peak,-147.5,22.5,0.576159194930441
Peak,-147.5,25,0.23547736251342558
Peak,-147.5,27.5,-0.06271674574178902
Peak,-147.5,30,-0.2797255126662916
Peak,-147.5,32.5,-0.46101591615324883
Peak,-147.5,35,-0.605729819057129
Peak,-147.5,37.5,-0.6457519535521522
Peak,-147.5,40,-0.5272669504066139
Peak,-147.5,42.5,-0.2757725285411671
Peak,-147.5,45,0.02685933005308616
Peak,-147.5,47.5,0.27054827937315734
Peak,-147.5,50,0.3623150842251488
Peak,-147.5,52.5,0.3160590956885228
Peak,-147.5,55,0.23589413962668396
Peak,-147.5,57.5,0.18301038990563706
Peak,-147.5,60,0.10295039935807669
Peak,-147.5,62.5,-0.056613273302845844
Peak,-147.5,65,-0.20178192036839981
Peak,-147.5,67.5,-0.16010055560054187
Peak,-147.5,70,0.11087815829590073
Peak,-147.5,72.5,0.4896025052743866
Peak,-147.5,75,0.8366320504245233
Peak,-147.5,77.5,1.0832217200905925
Peak,-147.5,80,1.144294502462314
Peak,-147.5,82.5,0.9248701315469685
Peak,-147.5,85,0.4602072605580989
Peak,-147.5,87.5,-0.04474140526044067
Peak,-147.5,90,-0.4227582508576109
Peak,-145,-90,0.4659074175705951
Peak,-145,-87.5,0.3182632540845156
Peak,-145,-85,0.1207033502187402
Peak,-145,-82.5,-0.016042620043395052
Peak,-145,-80,-0.1114446415361077
Peak,-145,-77.5,-0.2116353337045759
Peak,-145,-75,-0.2781944247241245
Peak,-145,-72.5,-0.26384197089343964
Peak,-145,-70,-0.1884118754158175
Peak,-145,-67.5,-0.11411677852258109
Peak,-145,-65,-0.08769826707690012
Peak,-145,-62.5,-0.11365766649954408
Peak,-145,-60,-0.14039255903045317
Peak,-145,-57.5,-0.056173491008935185
Peak,-145,-55,0.23176525394383832
Peak,-145,-52.5,0.6793385538217029
Peak,-145,-50,1.1108830181020524
Peak,-145,-47.5,1.3778185135640333
Peak,-145,-45,1.4707731203999956
Peak,-145,-42.5,1.4473285457722027
Peak,-145,-40,1.2914292329889556
Peak,-145,-37.5,0.9242089600361411
Peak,-145,-35,0.34347463572363324
Peak,-145,-32.5,-0.29041463168572873
Peak,-145,-30,-0.7652935102906067
Peak,-145,-27.5,-0.9951922530739871
Peak,-145,-25,-1.045817879687918
Peak,-145,-22.5,-1.001175832329637
Peak,-145,-20,-0.8712430921103718
Peak,-145,-17.5,-0.6407834841031302
Peak,-145,-15,-0.3678559404809691
Peak,-145,-12.5,-0.15586424015921324
Peak,-145,-10,-0.10269228551656946
Peak,-145,-7.5,-0.2591804494926514
Peak,-145,-5,-0.615024912858401
Peak,-145,-2.5,-1.034705949645354
Peak,-145,0,-1.2467721540265937
Peak,-145,2.5,-1.0373990119996614
Peak,-145,5,-0.48920124473518023
Peak,-145,7.5,0.07043212382587201
Peak,-145,10,0.4053710494833186
Peak,-145,12.5,0.5701229796163165
Peak,-145,15,0.7260418434719302
Peak,-145,17.5,0.8709270544823549
Peak,-145,20,0.8600276467183703
Peak,-145,22.5,0.6402096585852182
Peak,-145,25,0.31028311498324745
Peak,-145,27.5,-0.028388738766210377
Peak,-145,30,-0.35444194339179325
Peak,-145,32.5,-0.6381112982964139
Peak,-145,35,-0.797299890678999
Peak,-145,37.5,-0.7817184396627076
Peak,-145,40,-0.6223746146768218
Peak,-145,42.5,-0.3615632235246437
Peak,-145,45,-0.01809052204747701
Peak,-145,47.5,0.3211530290493061
Peak,-145,50,0.5079309205622069
Peak,-145,52.5,0.4834538820027617
Peak,-145,55,0.35798343491839796
Peak,-145,57.5,0.24661126083759044
Peak,-145,60,0.1260577206231301
Peak,-145,62.5,-0.056399344986910904
Peak,-145,65,-0.2063542831372311
Peak,-145,67.5,-0.1562846049302255
Peak,-145,70,0.11756314656616121
Peak,-145,72.5,0.47651965109775263
Peak,-145,75,0.7983072415030652
Peak,-145,77.5,1.041242329991865
Peak,-145,80,1.1276928238796469
Peak,-145,82.5,0.9414647232812127
Peak,-145,85,0.49824495450142947
Peak,-145,87.5,-0.00698712595309669
Peak,-145,90,-0.4012541165974138
Peak,-142.5,-90,0.45876183363600775
Peak,-142.5,-87.5,0.30609565615683204
Peak,-142.5,-85,0.12215018191048203
Peak,-142.5,-82.5,0.02132174198489294
Peak,-142.5,-80,-0.04610021048401036
Peak,-142.5,-77.5,-0.15646656998947533
Peak,-142.5,-75,-0.2821827806962096
Peak,-142.5,-72.5,-0.32440415713881543
Peak,-142.5,-70,-0.24562225833622603
Peak,-142.5,-67.5,-0.10693097663124114
Peak,-142.5,-65,-0.016427545416247292
Peak,-142.5,-62.5,-0.022472329042991436
Peak,-142.5,-60,-0.06442978376575663
Peak,-142.5,-57.5,3.1249964079624884e-4
Peak,-142.5,-55,0.2744399989630179
Peak,-142.5,-52.5,0.7015415726577308
Peak,-142.5,-50,1.0995426485979525
Peak,-142.5,-47.5,1.323747151376327
Peak,-142.5,-45,1.3832583079487815
Peak,-142.5,-42.5,1.3615294737127719
Peak,-142.5,-40,1.2532877477412108
Peak,-142.5,-37.5,0.937652439181991
Peak,-142.5,-35,0.3531046277194293
Peak,-142.5,-32.5,-0.3382238175643549
Peak,-142.5,-30,-0.8578767312630553
Peak,-142.5,-27.5,-1.0731394669488963
Peak,-142.5,-25,-1.087025173471645
Peak,-142.5,-22.5,-1.0478815700782353
Peak,-142.5,-20,-0.9511343364713978
Peak,-142.5,-17.5,-0.7174356516315906
Peak,-142.5,-15,-0.3859620504481804
Peak,-142.5,-12.5,-0.1328658372542491
Peak,-142.5,-10,-0.09512127541726581
Peak,-142.5,-7.5,-0.2826934963493864
Peak,-142.5,-5,-0.6229219759948249
Peak,-142.5,-2.5,-0.987365955906763
Peak,-142.5,0,-1.1689826134712455
Peak,-142.5,2.5,-0.9957408694402927
Peak,-142.5,5,-0.5193160678663349
Peak,-142.5,7.5,-0.008316701478010512
Peak,-142.5,10,0.3356776355051108
Peak,-142.5,12.5,0.5540796480726958
Peak,-142.5,15,0.7624764370359659
Peak,-142.5,17.5,0.924974016278604
Peak,-142.5,20,0.9124580963615797
Peak,-142.5,22.5,0.7103027895078402
Peak,-142.5,25,0.39693518454757065
Peak,-142.5,27.5,0.016970478653004363
Peak,-142.5,30,-0.4201519145338064
Peak,-142.5,32.5,-0.8005942998321051
Peak,-142.5,35,-0.963459522006915
Peak,-142.5,37.5,-0.8913409181525481
Peak,-142.5,40,-0.7004648000875883
Peak,-142.5,42.5,-0.4465889004333166
Peak,-142.5,45,-0.08520576684086671
Peak,-142.5,47.5,0.3332291152528536
Peak,-142.5,50,0.6072051244018586
Peak,-142.5,52.5,0.6143434037502672
Peak,-142.5,55,0.4618750767805988
Peak,-142.5,57.5,0.30802136525249496
Peak,-142.5,60,0.15221858717635908
Peak,-142.5,62.5,-0.05236115997815653
Peak,-142.5,65,-0.20795619435324283
Peak,-142.5,67.5,-0.15154990772784957
Peak,-142.5,70,0.11963053040374008
Peak,-142.5,72.5,0.4554981118969385
Peak,-142.5,75,0.7533426739635963
Peak,-142.5,77.5,0.9969044806881793
Peak,-142.5,80,1.1116551640941494
Peak,-142.5,82.5,0.9591430341061993
Peak,-142.5,85,0.5365967570540965
Peak,-142.5,87.5,0.033926792048056556
Peak,-142.5,90,-0.3771373226830802
Peak,-140,-90,0.4518701980001525
Peak,-140,-87.5,0.29679580929080274
Peak,-140,-85,0.13040155427037212
Peak,-140,-82.5,0.059000172722039126
Peak,-140,-80,0.0174850170534268
Peak,-140,-77.5,-0.10471448471017704
Peak,-140,-75,-0.2788248331552751
Peak,-140,-72.5,-0.3634511557973033
Peak,-140,-70,-0.2749197008818347
Peak,-140,-67.5,-0.08275083335205266
Peak,-140,-65,0.05900381260632352
Peak,-140,-62.5,0.06653425521522967
Peak,-140,-60,0.013766739168593034
Peak,-140,-57.5,0.062362761272594366
Peak,-140,-55,0.3170561060440499
Peak,-140,-52.5,0.7117078070577069
Peak,-140,-50,1.0709674279215555
Peak,-140,-47.5,1.2586115449157194
Peak,-140,-45,1.288144797412997
Peak,-140,-42.5,1.2530738329760696
Peak,-140,-40,1.1661543528850722
Peak,-140,-37.5,0.8972661762847006
Peak,-140,-35,0.3488008364117391
Peak,-140,-32.5,-0.3529341163814691
Peak,-140,-30,-0.9015192002953855
Peak,-140,-27.5,-1.1338322279284745
Peak,-140,-25,-1.153925029228269
Peak,-140,-22.5,-1.127610268622986
Peak,-140,-20,-1.0425467828538117
Peak,-140,-17.5,-0.7870348388294557
Peak,-140,-15,-0.4096375174827713
Peak,-140,-12.5,-0.12533639586864656
Peak,-140,-10,-0.0903780136741732
Peak,-140,-7.5,-0.2744566029234484
Peak,-140,-5,-0.5734473064672981
Peak,-140,-2.5,-0.8870580757584845
Peak,-140,0,-1.0623072495558352
Peak,-140,2.5,-0.9427263579381413
Peak,-140,5,-0.5471937267894513
Peak,-140,7.5,-0.09396910914497629
Peak,-140,10,0.245431081694665
Peak,-140,12.5,0.50698279750589
Peak,-140,15,0.7680617427509835
Peak,-140,17.5,0.9635896084711824
Peak,-140,20,0.9728941847341734
Peak,-140,22.5,0.7914439618966211
Peak,-140,25,0.4890343598256715
Peak,-140,27.5,0.06247762637840983
Peak,-140,30,-0.46749668154202617
Peak,-140,32.5,-0.9171045105274359
Peak,-140,35,-1.0754048257017415
Peak,-140,37.5,-0.9596986368269396
Peak,-140,40,-0.75243208993696
Peak,-140,42.5,-0.5168344895379973
Peak,-140,45,-0.15186988022378692
Peak,-140,47.5,0.31695219539870706
Peak,-140,50,0.6509392593132428
Peak,-140,52.5,0.683868012283242
Peak,-140,55,0.524200502767037
Peak,-140,57.5,0.3522123855284673
Peak,-140,60,0.1747148312313279
Peak,-140,62.5,-0.046790330393834734
Peak,-140,65,-0.20869031874053398
Peak,-140,67.5,-0.14632500338633156
Peak,-140,70,0.11840503010261562
Peak,-140,72.5,0.4264622402556771
Peak,-140,75,0.7008391331447955
Peak,-140,77.5,0.9499152623197077
Peak,-140,80,1.0952196393202065
Peak,-140,82.5,0.9777526559339126
Peak,-140,85,0.5768409083913272
Peak,-140,87.5,0.07394395749524439
Peak,-140,90,-0.3525921161558743
Peak,-137.5,-90,0.444578038600299
Peak,-137.5,-87.5,0.2879944635655286
Peak,-137.5,-85,0.1394986195415091
Peak,-137.5,-82.5,0.09763776371701798
Peak,-137.5,-80,0.07471001118800305
Peak,-137.5,-77.5,-0.05906204230653581
Peak,-137.5,-75,-0.2687881555149684
Peak,-137.5,-72.5,-0.3793013855348819
Peak,-137.5,-70,-0.2744310529700478
Peak,-137.5,-67.5,-0.04089716671440837
Peak,-137.5,-65,0.1336897607102506
Peak,-137.5,-62.5,0.15262663344163782
Peak,-137.5,-60,0.09536864293169348
Peak,-137.5,-57.5,0.13326938306715047
Peak,-137.5,-55,0.35288810558027683
Peak,-137.5,-52.5,0.6954100027316251
Peak,-137.5,-50,1.010565332008684
Peak,-137.5,-47.5,1.1846940219912196
Peak,-137.5,-45,1.2095793052495467
Peak,-137.5,-42.5,1.1596232707396465
Peak,-137.5,-40,1.0589206034987624
Peak,-137.5,-37.5,0.812726813407647
Peak,-137.5,-35,0.31352244740751206
Peak,-137.5,-32.5,-0.34930515153841246
Peak,-137.5,-30,-0.9119090573106609
Peak,-137.5,-27.5,-1.193477910346299
Peak,-137.5,-25,-1.2598478203579293
Peak,-137.5,-22.5,-1.2522559493299448
Peak,-137.5,-20,-1.150315640978916
Peak,-137.5,-17.5,-0.8535622001888697
Peak,-137.5,-15,-0.4341621280022386
Peak,-137.5,-12.5,-0.12205064037153823
Peak,-137.5,-10,-0.06084959991312666
Peak,-137.5,-7.5,-0.20919638530133722
Peak,-137.5,-5,-0.46879686194663955
Peak,-137.5,-2.5,-0.7685805938198459
Peak,-137.5,0,-0.9704610495739785
Peak,-137.5,2.5,-0.9039153566050502
Peak,-137.5,5,-0.5655844142083316
Peak,-137.5,7.5,-0.15663283602029593
Peak,-137.5,10,0.16158808938000907
Peak,-137.5,12.5,0.43901596759261174
Peak,-137.5,15,0.7441149950027467
Peak,-137.5,17.5,0.987209999862101
Peak,-137.5,20,1.0283023543430092
Peak,-137.5,22.5,0.8667639857403875
Peak,-137.5,25,0.5652281244916308
Peak,-137.5,27.5,0.11274517534240636
Peak,-137.5,30,-0.4598097603968393
Peak,-137.5,32.5,-0.9413212769203254
Peak,-137.5,35,-1.0966584782259043
Peak,-137.5,37.5,-0.9656798121560355
Peak,-137.5,40,-0.7679647493066006
Peak,-137.5,42.5,-0.5558264216444553
Peak,-137.5,45,-0.20080439732214383
Peak,-137.5,47.5,0.2823187796360763
Peak,-137.5,50,0.6332107442055148
Peak,-137.5,52.5,0.6769570529358953
Peak,-137.5,55,0.5245622184874081
Peak,-137.5,57.5,0.3572772386909001
Peak,-137.5,60,0.18057887024543812
Peak,-137.5,62.5,-0.04882740268150594
Peak,-137.5,65,-0.20793787045140288
Peak,-137.5,67.5,-0.14081054200925391
Peak,-137.5,70,0.11239690207534855
Peak,-137.5,72.5,0.39106752916966614
Peak,-137.5,75,0.641707835794369
Peak,-137.5,77.5,0.9005382713494876
Peak,-137.5,80,1.0788534369286906
Peak,-137.5,82.5,0.9973261236824016
Peak,-137.5,85,0.6164927178733453
Peak,-137.5,87.5,0.11574626020533671
Peak,-137.5,90,-0.32795987291259743
Peak,-135,-90,0.43428964004911086
Peak,-135,-87.5,0.28303969726913264
Peak,-135,-85,0.15397083435611703
Peak,-135,-82.5,0.1373591012051027
Peak,-135,-80,0.12621298570546377
Peak,-135,-77.5,-0.01795009228156048
Peak,-135,-75,-0.2504756729215942
Peak,-135,-72.5,-0.36867947484187225
Peak,-135,-70,-0.2453376263321787
Peak,-135,-67.5,0.016391314627315755
Peak,-135,-65,0.2097685716671235
Peak,-135,-62.5,0.23165168866791946
Peak,-135,-60,0.17916269656616463
Peak,-135,-57.5,0.20810691936566356
Peak,-135,-55,0.3827207814534249
Peak,-135,-52.5,0.6490844401606464
Peak,-135,-50,0.9158818033958122
Peak,-135,-47.5,1.100693678046016
Peak,-135,-45,1.158666486594231
Peak,-135,-42.5,1.102150065138688
Peak,-135,-40,0.9564878328367394
Peak,-135,-37.5,0.687348007185718
Peak,-135,-35,0.23284421787030282
Peak,-135,-32.5,-0.3634217333081319
Peak,-135,-30,-0.9102546308426313
Peak,-135,-27.5,-1.2456394134721158
Peak,-135,-25,-1.3740460429038341
Peak,-135,-22.5,-1.374384431022412
Peak,-135,-20,-1.2273109475931814
Peak,-135,-17.5,-0.8830160315042019
Peak,-135,-15,-0.4450896984095502
Peak,-135,-12.5,-0.1264238920729177
Peak,-135,-10,-0.037493036779140176
Peak,-135,-7.5,-0.13713747696443002
Peak,-135,-5,-0.3614190688522453
Peak,-135,-2.5,-0.6643553250462819
Peak,-135,0,-0.8959986743689218
Peak,-135,2.5,-0.8592037290378401
Peak,-135,5,-0.5484583151545863
Peak,-135,7.5,-0.1735782791779375
Peak,-135,10,0.11392912571250155
Peak,-135,12.5,0.3823186615678613
Peak,-135,15,0.7107436054685713
Peak,-135,17.5,0.9828844908424592
Peak,-135,20,1.0425838493910475
Peak,-135,22.5,0.8940843623477454
Peak,-135,25,0.6167358711343679
Peak,-135,27.5,0.19664796287692862
Peak,-135,30,-0.35742100939256527
Peak,-135,32.5,-0.8363627589649122
Peak,-135,35,-1.0097952212603039
Peak,-135,37.5,-0.9066915209353223
Peak,-135,40,-0.7390337769513835
Peak,-135,42.5,-0.552841203109173
Peak,-135,45,-0.2203620884061324
Peak,-135,47.5,0.2357889881747186
Peak,-135,50,0.5622075297135068
Peak,-135,52.5,0.5977745268614062
Peak,-135,55,0.46469901197991414
Peak,-135,57.5,0.3237019285115393
Peak,-135,60,0.15899766334282453
Peak,-135,62.5,-0.0654464492870212
Peak,-135,65,-0.21087892508918982
Peak,-135,67.5,-0.13425872427423183
Peak,-135,70,0.10473563771254218
Peak,-135,72.5,0.3495645639290885
Peak,-135,75,0.5775191248468287
Peak,-135,77.5,0.8477355200815533
Peak,-135,80,1.0616871863851216
Peak,-135,82.5,1.0154675438661471
Peak,-135,85,0.6575926400433393
Peak,-135,87.5,0.15797119947661997
Peak,-135,90,-0.30279238492774807
Peak,-132.5,-90,0.4252781686661624
Peak,-132.5,-87.5,0.27737739242154796
Peak,-132.5,-85,0.17016211420621818
Peak,-132.5,-82.5,0.17438491385499327
Peak,-132.5,-80,0.169556011124819
Peak,-132.5,-77.5,0.01614699841332228
Peak,-132.5,-75,-0.2233215152991544
Peak,-132.5,-72.5,-0.3314201180259617
Peak,-132.5,-70,-0.19004928595509213
Peak,-132.5,-67.5,0.08621303455746077
Peak,-132.5,-65,0.27404898504998865
Peak,-132.5,-62.5,0.29760839474749157
Peak,-132.5,-60,0.25645974499126867
Peak,-132.5,-57.5,0.2818067599266395
Peak,-132.5,-55,0.40253144667455404
Peak,-132.5,-52.5,0.5836260592512141
Peak,-132.5,-50,0.8010224080796592
Peak,-132.5,-47.5,1.0130786960469333
Peak,-132.5,-45,1.1289158657134946
Peak,-132.5,-42.5,1.0730165933117697
Peak,-132.5,-40,0.8549678652247823
Peak,-132.5,-37.5,0.5207217854332054
Peak,-132.5,-35,0.08837692501316394
Peak,-132.5,-32.5,-0.4269321546002204
Peak,-132.5,-30,-0.9260596763360797
Peak,-132.5,-27.5,-1.2826495764775245
Peak,-132.5,-25,-1.4460707227709473
Peak,-132.5,-22.5,-1.4259901579757135
Peak,-132.5,-20,-1.2099723078390596
Peak,-132.5,-17.5,-0.826642534926985
Peak,-132.5,-15,-0.4092696585460308
Peak,-132.5,-12.5,-0.13274355332493695
Peak,-132.5,-10,-0.05268363297743082
Peak,-132.5,-7.5,-0.12112335188647645
Peak,-132.5,-5,-0.30967052606893
Peak,-132.5,-2.5,-0.5905113138411403
Peak,-132.5,0,-0.8121228368896437
Peak,-132.5,2.5,-0.7758191024453082
Peak,-132.5,5,-0.48425629808333476
Peak,-132.5,7.5,-0.146116017515636
Peak,-132.5,10,0.1075912814336095
Peak,-132.5,12.5,0.3648995605819034
Peak,-132.5,15,0.6832107621557353
Peak,-132.5,17.5,0.9302231715624298
Peak,-132.5,20,0.9632962318262918
Peak,-132.5,22.5,0.8323395285445856
Peak,-132.5,25,0.6385747772318299
Peak,-132.5,27.5,0.3308073224574473
Peak,-132.5,30,-0.1445557152872458
Peak,-132.5,32.5,-0.6197438379682284
Peak,-132.5,35,-0.8451750541637532
Peak,-132.5,37.5,-0.8025138580088276
Peak,-132.5,40,-0.670493986678263
Peak,-132.5,42.5,-0.5076518920801025
Peak,-132.5,45,-0.21283889134848683
Peak,-132.5,47.5,0.1817261551221855
Peak,-132.5,50,0.4515806055448419
Peak,-132.5,52.5,0.4724165535901556
Peak,-132.5,55,0.36428349982375335
Peak,-132.5,57.5,0.2557559580320918
Peak,-132.5,60,0.11075466863832925
Peak,-132.5,62.5,-0.09533265978025121
Peak,-132.5,65,-0.2176945104692509
Peak,-132.5,67.5,-0.12525954307990056
Peak,-132.5,70,0.09972964282259583
Peak,-132.5,72.5,0.3064511315814264
Peak,-132.5,75,0.5120157012674061
Peak,-132.5,77.5,0.7936518536095868
Peak,-132.5,80,1.0447515333692228
Peak,-132.5,82.5,1.0337912002820542
Peak,-132.5,85,0.6972906631254613
Peak,-132.5,87.5,0.2006948448681174
Peak,-132.5,90,-0.27764232858709603
Peak,-130,-90,0.4148566811097009
Peak,-130,-87.5,0.2736188833227619
Peak,-130,-85,0.18812032114142466
Peak,-130,-82.5,0.20735661715199977
Peak,-130,-80,0.2021427984068113
Peak,-130,-77.5,0.04350523299019715
Peak,-130,-75,-0.18842047825747107
Peak,-130,-72.5,-0.2716670284173353
Peak,-130,-70,-0.10906560278824493
Peak,-130,-67.5,0.16112736077653858
Peak,-130,-65,0.32911863250627044
Peak,-130,-62.5,0.3429247456998826
Peak,-130,-60,0.31516082095434916
Peak,-130,-57.5,0.3418752443682609
Peak,-130,-55,0.41661497932346664
Peak,-130,-52.5,0.5179919841094818
Peak,-130,-50,0.690840223161204
Peak,-130,-47.5,0.9336531175240408
Peak,-130,-45,1.1060712641066828
Peak,-130,-42.5,1.0446269176645444
Peak,-130,-40,0.7397223164361092
Peak,-130,-37.5,0.320191529531576
Peak,-130,-35,-0.11358052989866667
Peak,-130,-32.5,-0.5505001337268379
Peak,-130,-30,-0.9820189749481523
Peak,-130,-27.5,-1.3223318375698068
Peak,-130,-25,-1.47743442773506
Peak,-130,-22.5,-1.3973035848836968
Peak,-130,-20,-1.0984351638242051
Peak,-130,-17.5,-0.680924120963436
Peak,-130,-15,-0.30788774851232464
Peak,-130,-12.5,-0.10844976207640285
Peak,-130,-10,-0.07678803544007233
Peak,-130,-7.5,-0.14422947061143293
Peak,-130,-5,-0.29700191787727304
Peak,-130,-2.5,-0.5299880165275341
Peak,-130,0,-0.7145507185398507
Peak,-130,2.5,-0.6780637445774941
Peak,-130,5,-0.4258532738416867
Peak,-130,7.5,-0.12910966943687244
Peak,-130,10,0.12349053739496324
Peak,-130,12.5,0.39211468330110133
Peak,-130,15,0.6764476225319035
Peak,-130,17.5,0.8285907869577726
Peak,-130,20,0.7777415467329678
Peak,-130,22.5,0.6721281645977948
Peak,-130,25,0.6240636864729869
Peak,-130,27.5,0.4941112599194497
Peak,-130,30,0.12014381651432524
Peak,-130,32.5,-0.3664838118209186
Peak,-130,35,-0.6666792368365201
Peak,-130,37.5,-0.6871423600931614
Peak,-130,40,-0.5784999518137233
Peak,-130,42.5,-0.42875891737985816
Peak,-130,45,-0.18489900315480912
Peak,-130,47.5,0.1265099658986741
Peak,-130,50,0.3277500200725338
Peak,-130,52.5,0.33683250767350914
Peak,-130,55,0.2564572126590953
Peak,-130,57.5,0.17630578871900054
Peak,-130,60,0.045604287047860126
Peak,-130,62.5,-0.1395849939220865
Peak,-130,65,-0.22750767909085076
Peak,-130,67.5,-0.11232700674400502
Peak,-130,70,0.09791131460946441
Peak,-130,72.5,0.26518885443662454
Peak,-130,75,0.44676652933277133
Peak,-130,77.5,0.7413193021537703
Peak,-130,80,1.0276693472502167
Peak,-130,82.5,1.0513278463784375
Peak,-130,85,0.7356165753125797
Peak,-130,87.5,0.24265969758043052
Peak,-130,90,-0.2513567170636218
Peak,-127.5,-90,0.40346115782114156
Peak,-127.5,-87.5,0.2717115034339261
Peak,-127.5,-85,0.2076914686086953
Peak,-127.5,-82.5,0.23906980776542133
Peak,-127.5,-80,0.2258574156260858
Peak,-127.5,-77.5,0.062244256593847046
Peak,-127.5,-75,-0.14777890092903184
Peak,-127.5,-72.5,-0.19383112548150497
Peak,-127.5,-70,-0.012780169983880162
Peak,-127.5,-67.5,0.23830121268799873
Peak,-127.5,-65,0.37064725969019297
Peak,-127.5,-62.5,0.36631191531496105
Peak,-127.5,-60,0.34797012704267444
Peak,-127.5,-57.5,0.3819620064000042
Peak,-127.5,-55,0.42551280016066767
Peak,-127.5,-52.5,0.4726365441115932
Peak,-127.5,-50,0.6131838705889612
Peak,-127.5,-47.5,0.8706446995031877
Peak,-127.5,-45,1.0743054295055283
Peak,-127.5,-42.5,0.9973285159567725
Peak,-127.5,-40,0.6133060326583091
Peak,-127.5,-37.5,0.11651351980642795
Peak,-127.5,-35,-0.32415853944276823
Peak,-127.5,-32.5,-0.7038408045231815
Peak,-127.5,-30,-1.074245179012668
Peak,-127.5,-27.5,-1.384509163958004
Peak,-127.5,-25,-1.503999732820753
Peak,-127.5,-22.5,-1.3485964390255314
Peak,-127.5,-20,-0.96423301612148
Peak,-127.5,-17.5,-0.516151395086144
Peak,-127.5,-15,-0.18049654812349067
Peak,-127.5,-12.5,-0.04448724328044089
Peak,-127.5,-10,-0.0506113129685235
Peak,-127.5,-7.5,-0.11985618642231852
Peak,-127.5,-5,-0.2468808355161321
Peak,-127.5,-2.5,-0.43990148304144994
Peak,-127.5,0,-0.6098586969682127
Peak,-127.5,2.5,-0.6142501091386117
Peak,-127.5,5,-0.43479514290102583
Peak,-127.5,7.5,-0.16826909064412787
Peak,-127.5,10,0.1332717864037666
Peak,-127.5,12.5,0.46516096950585994
Peak,-127.5,15,0.7129639626576226
