phase,lon,lat,UWIND
Early,-165,-87.5,-0.41215086327287376
Early,-165,-85,-0.3982093016329707
Early,-165,-82.5,-0.37221338860037984
Early,-165,-80,-0.09525865165367212
Early,-165,-77.5,0.34893842775035777
Early,-165,-75,0.5367036353418468
Early,-165,-72.5,0.2507243664956845
Early,-165,-70,-0.1776658857862898
Early,-165,-67.5,-0.2655985690545561
Early,-165,-65,0.04429136713663237
Early,-165,-62.5,0.40949738263380675
Early,-165,-60,0.601972634088459
Early,-165,-57.5,0.720637013492875
Early,-165,-55,0.8792027418771028
Early,-165,-52.5,0.931684560620434
Early,-165,-50,0.7013410750894064
Early,-165,-47.5,0.28436676462162896
Early,-165,-45,-0.05487935176124084
Early,-165,-42.5,-0.2452850465801741
Early,-165,-40,-0.4327570583664708
Early,-165,-37.5,-0.6895891722152524
Early,-165,-35,-0.8879406667195734
Early,-165,-32.5,-0.9166939879700301
Early,-165,-30,-0.8272109872347629
Early,-165,-27.5,-0.7164652138703428
Early,-165,-25,-0.5661176496722612
Early,-165,-22.5,-0.32273273686628245
Early,-165,-20,-0.039558872108528924
Early,-165,-17.5,0.1720744426905937
Early,-165,-15,0.27716145260629677
Early,-165,-12.5,0.2909081178642733
Early,-165,-10,0.19708715418215694
Early,-165,-7.5,-0.02212761395591089
Early,-165,-5,-0.28684649703985005
Early,-165,-2.5,-0.4808838946721685
Early,-165,0,-0.58727600857745
Early,-165,2.5,-0.6656966271857516
Early,-165,5,-0.6941775564805444
Early,-165,7.5,-0.5772230258525167
Early,-165,10,-0.3302335137567626
Early,-165,12.5,-0.1407863487930685
Early,-165,15,-0.1500930712116658
Early,-165,17.5,-0.26584651547814514
Early,-165,20,-0.281598280114992
Early,-165,22.5,-0.13595870593680254
Early,-165,25,0.051726334833718454
Early,-165,27.5,0.1675459748289619
Early,-165,30,0.23152162759873715
Early,-165,32.5,0.28993827942692973
Early,-165,35,0.30554458739960916
Early,-165,37.5,0.21280541108353498
Early,-165,40,0.04185864669418796
Early,-165,42.5,-0.0802221563786852
Early,-165,45,-0.08214567991507733
Early,-165,47.5,-0.02598425225078109
Early,-165,50,-0.021139744184986695
Early,-165,52.5,-0.08593871300770645
Early,-165,55,-0.13832649806524225
Early,-165,57.5,-0.10850090869388747
Early,-165,60,-0.017656146993894443
Early,-165,62.5,0.058546761861481875
Early,-165,65,0.06559055528720205
Early,-165,67.5,-0.021415351095374627
Early,-165,70,-0.2126195805675181
Early,-165,72.5,-0.4690242875233969
Early,-165,75,-0.6745908321457467
Early,-165,77.5,-0.7048197118147923
Early,-165,80,-0.5340152766248633
Early,-165,82.5,-0.27242789795867267
Early,-165,85,-0.04860778960970316
Early,-165,87.5,0.09036868276212644
Early,-165,90,0.18663111864093035
Early,-162.5,-90,-0.489536053765001
Early,-162.5,-87.5,-0.39823429685678063
Early,-162.5,-85,-0.37788374483814163
Early,-162.5,-82.5,-0.3603144791827033
Early,-162.5,-80,-0.11804535927120645
Early,-162.5,-77.5,0.284237365842513
Early,-162.5,-75,0.4563567660070516
Early,-162.5,-72.5,0.19955650509951173
Early,-162.5,-70,-0.18436347155860702
Early,-162.5,-67.5,-0.24966374642172362
Early,-162.5,-65,0.05844146990311865
Early,-162.5,-62.5,0.4216383704421066
Early,-162.5,-60,0.6328724515307528
Early,-162.5,-57.5,0.7801025805765213
Early,-162.5,-55,0.9395388013228773
Early,-162.5,-52.5,0.954761092304019
Early,-162.5,-50,0.6772759349957297
Early,-162.5,-47.5,0.23407636025894407
Early,-162.5,-45,-0.12082641251768203
Early,-162.5,-42.5,-0.3448270051907289
Early,-162.5,-40,-0.5735777081716973
Early,-162.5,-37.5,-0.8201264865111753
Early,-162.5,-35,-0.938837058184521
