phase,lon,lat,VwIND
Early,-175,-82.5,0.45823637835450903
Early,-175,-80,0.5173114543417845
Early,-175,-77.5,0.2658602794941239
Early,-175,-75,-0.1738456560657245
Early,-175,-72.5,-0.5713705696189353
Early,-175,-70,-0.7586499566805499
Early,-175,-67.5,-0.7337079236276974
Early,-175,-65,-0.6151460205791988
Early,-175,-62.5,-0.5170801274391527
Early,-175,-60,-0.4617647271516189
Early,-175,-57.5,-0.39209726402574197
Early,-175,-55,-0.25070688211158454
Early,-175,-52.5,-0.031026661929875868
Early,-175,-50,0.21159491029400224
Early,-175,-47.5,0.396217408910146
Early,-175,-45,0.4693989206715068
Early,-175,-42.5,0.4427201327263002
Early,-175,-40,0.3739022832038289
Early,-175,-37.5,0.31300549245289216
Early,-175,-35,0.24883365639750976
Early,-175,-32.5,0.15180252864529598
Early,-175,-30,0.021548533942071145
Early,-175,-27.5,-0.09014074500301827
Early,-175,-25,-0.13420626066120145
Early,-175,-22.5,-0.10273018072096149
Early,-175,-20,-0.028494588549210047
Early,-175,-17.5,0.049029719541459564
Early,-175,-15,0.10476434825894379
Early,-175,-12.5,0.12785327682148356
Early,-175,-10,0.11829001490940125
Early,-175,-7.5,0.08690102717897752
Early,-175,-5,0.06041275251395237
Early,-175,-2.5,0.07329042539783447
Early,-175,0,0.13493053780535455
Early,-175,2.5,0.20858541847800496
Early,-175,5,0.23869378204201624
Early,-175,7.5,0.21130926872583267
Early,-175,10,0.15817294152103964
Early,-175,12.5,0.11111242849837384
Early,-175,15,0.05269060077037088
Early,-175,17.5,-0.03155579810525686
Early,-175,20,-0.10215080681909068
Early,-175,22.5,-0.0834208089798808
Early,-175,25,0.053903680295431765
Early,-175,27.5,0.2643341787086613
Early,-175,30,0.48238079578856974
Early,-175,32.5,0.673972373732083
Early,-175,35,0.8230975864183324
Early,-175,37.5,0.9055948164962954
Early,-175,40,0.9143035604411234
Early,-175,42.5,0.8720622444463338
Early,-175,45,0.7846128817662987
Early,-175,47.5,0.6119306460124405
Early,-175,50,0.31097331955402585
Early,-175,52.5,-0.06161345792121582
Early,-175,55,-0.3617340341827003
Early,-175,57.5,-0.4656267062841668
Early,-175,60,-0.3709259900671385
Early,-175,62.5,-0.1810579221168366
Early,-175,65,-0.008480571067223316
Early,-175,67.5,0.10069383512921444
Early,-175,70,0.14770966580793704
Early,-175,72.5,0.13999166685841416
Early,-175,75,0.06284706929154188
Early,-175,77.5,-0.08616403433047873
Early,-175,80,-0.24868052802050122
Early,-175,82.5,-0.3247347217734622
Early,-175,85,-0.2627074482217645
Early,-175,87.5,-0.11411695741765251
Early,-175,90,0.014005868709939173
Early,-172.5,-90,-0.17445558026311403
Early,-172.5,-87.5,-0.078085944544133
Early,-172.5,-85,0.22257976386495634
Early,-172.5,-82.5,0.5027370753371571
Early,-172.5,-80,0.5152272488796071
Early,-172.5,-77.5,0.20002837951006464
Early,-172.5,-75,-0.2811708793744238
Early,-172.5,-72.5,-0.6732535244541968
Early,-172.5,-70,-0.8247605267147671
Early,-172.5,-67.5,-0.7692215218486519
Early,-172.5,-65,-0.6389772457041212
Early,-172.5,-62.5,-0.5320547981176297
Early,-172.5,-60,-0.44952953053228767
Early,-172.5,-57.5,-0.3488232981847916
Early,-172.5,-55,-0.18993626259667865
Early,-172.5,-52.5,0.027628236044600026
Early,-172.5,-50,0.257747858623586
Early,-172.5,-47.5,0.416619649573884
Early,-172.5,-45,0.4352407252239893
Early,-172.5,-42.5,0.32651383988090754
Early,-172.5,-40,0.18645276442009878
Early,-172.5,-37.5,0.09221242696158533
Early,-172.5,-35,0.0368754286116789
Early,-172.5,-32.5,-0.039708431485266545
Early,-172.5,-30,-0.1549025398788016
