Phase,Lon,Lat,Mean_anomaly
Early,12,-28,-0.042408154227513074
Early,12,-26,0.01705388444842466
Early,12,-24,0.07870296709464704
Early,12,-22,0.13414757757476084
Early,12,-20,0.18272983666622178
Early,12,-18,0.23318728822649976
Early,12,-16,0.25118148977106763
Early,12,-14,0.2059104861635129
Early,12,-12,0.13904480500655098
Early,12,-10,0.07626988093059416
Early,12,-8,0.019763833826232615
Early,12,-6,-0.0455321543144372
Early,12,-4,-0.0925281033371485
Early,12,34,-0.3549242655436102
Early,12,36,-0.35584871985696137
Early,12,38,-0.3576095667752286
Early,12,40,-0.367427190144857
Early,12,42,-0.378928849191378
Early,12,56,-0.529937703681729
Early,12,58,-0.5313872669682421
Early,12,66,-0.4187047951149225
Early,12,68,-0.36375562855691596
Early,12,70,-0.3146708820805407
Early,12,72,-0.26742751887350386
Early,12,74,-0.2452773990053107
Early,12,76,-0.22328259475303497
Early,12,78,-0.20346921050187353
Early,12,80,-0.29981010048226886
Early,12,82,-0.04672047157179193
Early,12,84,0
Early,12,86,0
Early,12,88,0
Early,14,-70,-1.189564213608385e-4
Early,14,-68,-2.848849152072841e-4
Early,14,-66,-0.0033709867434061564
Early,14,-64,0.03808204161398299
Early,14,-62,0.09534766710165758
Early,14,-60,0.09109859710389935
Early,14,-58,0.051340242447049225
Early,14,-56,0.0711235715584322
Early,14,-54,0.07400713599089424
Early,14,-52,0.07180523330515015
Early,14,-50,0.07903506972573097
Early,14,-48,0.08959455706856456
Early,14,-46,0.09568101565043045
Early,14,-44,0.08084240104212155
Early,14,-42,0.04401512001499857
Early,14,-40,-0.00627450220512813
Early,14,-38,-0.05143513246015967
Early,14,-36,-0.08074309031167815
Early,14,-34,-0.10612517270173516
Early,14,-32,-0.11531762787789787
Early,14,-30,-0.09288764722419707
Early,14,-28,-0.0380918734001364
Early,14,-26,0.02454304984121141
Early,14,-24,0.09302608750082698
Early,14,-22,0.14614579605333403
Early,14,-20,0.1794416586557974
Early,14,-12,0.11764113975293249
Early,14,-10,0.07927468328765849
Early,14,34,-0.3582090377807612
Early,14,36,-0.3601568250945082
Early,14,38,-0.3654051347212274
Early,14,40,-0.378732320034122
Early,14,42,-0.40184654178042684
Early,14,44,-0.44626158800993176
Early,14,46,-0.4714311888723682
Early,14,56,-0.5134469884814611
Early,14,68,-0.3430580731594194
Early,14,70,-0.29812456622268135
Early,14,72,-0.25481045968604765
Early,14,74,-0.23966822660330622
Early,14,76,-0.2253013336297231
Early,14,78,-0.3002128518892065
Early,14,80,-0.2862367183760256
Early,14,82,-0.05267678968834122
Early,14,84,0
Early,14,86,0
Early,14,88,0
Early,16,-70,0
Early,16,-68,-0.005113814816329885
Early,16,-66,-0.019071026281876454
Early,16,-64,0.023871599363558347
Early,16,-62,0.06675024592515162
Early,16,-60,0.08241068346030771
Early,16,-58,0.0478143620332985
Early,16,-56,0.07506021542305287
Early,16,-54,0.07149463395277653
Early,16,-52,0.07246067108530031
Early,16,-50,0.09635657975168009
Early,16,-48,0.11140547665682758
Early,16,-46,0.1192108696157288
Early,16,-44,0.10575352582064329
Early,16,-42,0.058630966417712926
Early,16,-40,0.004354703787602519
Early,16,-38,-0.05063978252988974
Early,16,-36,-0.10443221294517872
Early,16,-34,-0.14017791459054899
Early,16,-32,-0.1455369559201312
Early,16,-30,-0.1187431595542134
Early,16,-28,-0.06454912243467881
Early,16,32,-0.36415617393724253
Early,16,34,-0.3642435883030751
Early,16,36,-0.3653952714168627
Early,16,38,-0.3689575282010198
Early,16,40,-0.37909728252526254
Early,16,44,-0.4500143397938167
Early,16,56,-0.4793092669862645
Early,16,70,-0.27033962480949575
Early,16,72,-0.24454002380371045
Early,16,74,-0.22441501256191404
Early,16,76,-0.20064740885387808
Early,16,78,-0.18386037151018686
Early,16,80,-0.21448784116091127
Early,16,82,-0.05811332572590178
Early,16,84,0
Early,16,86,0
Early,16,88,0
Early,18,-68,-0.015573919722528029
Early,18,-66,-0.03419935703277575
Early,18,-64,0.015766643303813388
Early,18,-62,0.06182231442494815
Early,18,-60,0.0557541813814279
Early,18,-58,0.05074550050000344
Early,18,-56,0.06873463628192743
Early,18,-54,0.06461863716443382
Early,18,-52,0.08608719038240852
Early,18,-50,0.1135506828625992
Early,18,-48,0.13106247800769336
Early,18,-46,0.14330327583081798
Early,18,-44,0.12001688841617257
Early,18,-42,0.06571505864460798
Early,18,-40,0.006247256018900589
Early,18,-38,-0.05447836789218474
Early,18,-36,-0.1052820292386146
Early,18,-34,-0.14824330878980324
Early,18,-32,-0.16372770829634478
Early,18,-30,-0.14404461167074434
Early,18,32,-0.3716347434304003
Early,18,34,-0.3744824120492657
Early,18,36,-0.37578820026282644
Early,18,38,-0.37540238698323825
Early,18,40,-0.3868477069970366
Early,18,42,-0.41399452614062454
Early,18,56,-0.4370458443959558
Early,18,58,-0.4371641411925827
Early,18,60,-0.4345319892420932
Early,18,62,-0.43307192289467833
Early,18,70,-0.2539032004096287
Early,18,72,-0.2365810661604904
Early,18,74,-0.21093437129801007
Early,18,76,-0.3312642180558414
