phase,lon,lat,mean_anomaly
Early,-162.5,-55,0.5006331804393872
Early,-162.5,-52.5,0.9592224916662793
Early,-162.5,-50,1.2745509436797244
Early,-162.5,-47.5,1.4340946875699911
Early,-162.5,-45,1.4087431072513954
Early,-162.5,-42.5,1.2358860565962266
Early,-162.5,-40,1.0255023498007831
Early,-162.5,-37.5,0.8156090182219486
Early,-162.5,-35,0.5897769067847863
Early,-162.5,-32.5,0.35540097626321854
Early,-162.5,-30,0.1870929706500332
Early,-162.5,-27.5,0.05956235431219826
Early,-162.5,-25,-0.05333338346224974
Early,-162.5,-22.5,-0.09623281199084815
Early,-162.5,-20,-0.10263759179886953
Early,-162.5,-17.5,-0.08465125823993101
Early,-162.5,-15,-0.043210987041045604
Early,-162.5,-12.5,0.003362546055589414
Early,-162.5,-10,0.05955000376044731
Early,-162.5,-7.5,0.08874102689406545
Early,-162.5,-5,0.10109921171977458
Early,-162.5,-2.5,0.09980506053125282
Early,-162.5,0,0.09173041832807136
Early,-162.5,2.5,0.096017056419179
Early,-162.5,5,0.10041360879278308
Early,-162.5,7.5,0.1195382735548247
Early,-162.5,10,0.13078126801536008
Early,-162.5,12.5,0.1149954758507717
Early,-162.5,15,0.07880073063174328
Early,-162.5,17.5,0.058358711181007
Early,-162.5,20,0.05809557109590567
Early,-162.5,22.5,0.027914103817898613
Early,-162.5,25,0.020644929443440454
Early,-162.5,27.5,0.0162147717875139
Early,-162.5,30,-0.031203035315430637
Early,-162.5,32.5,-0.1115164987341079
Early,-162.5,35,-0.16744493320265535
Early,-162.5,37.5,-0.15368503897551677
Early,-162.5,40,-0.13327891821398907
Early,-162.5,42.5,-0.13774597087526586
Early,-162.5,45,-0.08101889866403028
Early,-162.5,47.5,0.02224338296124765
Early,-162.5,50,0.06997677143664305
Early,-162.5,52.5,0.05903124295111603
Early,-162.5,55,0.052984184274363924
Early,-162.5,57.5,0.03950439256067284
Early,-162.5,60,-0.022185051507309393
Early,-162.5,62.5,-0.10887410080874378
Early,-162.5,65,-0.11792348422216474
Early,-162.5,67.5,-0.08796181417247996
Early,-162.5,70,-0.005975674862760081
Early,-162.5,72.5,0.21814509236410318
Early,-162.5,75,0.5364773541873546
Early,-162.5,77.5,0.8792371920194892
Early,-162.5,80,1.135026681204535
Early,-162.5,82.5,1.3030541832719502
Early,-162.5,85,1.4107539977938035
Early,-162.5,87.5,1.3925689901498903
Early,-162.5,90,1.3299792089634497
Early,-160,-90,-0.9295519775925833
Early,-160,-87.5,-0.8173617565228317
Early,-160,-85,-0.7296609832817554
Early,-160,-82.5,-0.9583395117428102
Early,-160,-80,-1.2686757776274187
Early,-160,-77.5,-1.2122750394766775
Early,-160,-75,-0.9778898037446354
Early,-160,-72.5,-0.6765256911547314
Early,-160,-70,-0.5905705190866422
Early,-160,-67.5,-0.6781729766649173
Early,-160,-65,-0.6327207496804983
Early,-160,-62.5,-0.48503871844993596
Early,-160,-60,-0.2516438328694466
Early,-160,-57.5,0.07369440684759027
Early,-160,-55,0.5034959771413259
Early,-160,-52.5,0.9535547346919683
Early,-160,-50,1.2520291751260753
Early,-160,-47.5,1.3944026681211619
Early,-160,-45,1.3615835150503481
Early,-160,-42.5,1.1859738326192628
Early,-160,-40,0.9486725568339213
Early,-160,-37.5,0.7016652129236106
Early,-160,-35,0.4532541356497028
Early,-160,-32.5,0.20621716545091517
Early,-160,-30,0.03395937664464117
Early,-160,-27.5,-0.07018596636362855
Early,-160,-25,-0.15662102413642304
Early,-160,-22.5,-0.1622215266807136
Early,-160,-20,-0.11556319397532906
Early,-160,-17.5,-0.07638927112287337
Early,-160,-15,-0.03886359250023256
Early,-160,-12.5,0.011227423113828431
Early,-160,-10,0.070655086848752
Early,-160,-7.5,0.09694270872552999
Early,-160,-5,0.09388490362664907
Early,-160,-2.5,0.08771658270063654
Early,-160,0,0.0797853096724671
Early,-160,2.5,0.08296365014880044
Early,-160,5,0.09695055392546692
Early,-160,7.5,0.12441019374812011
Early,-160,10,0.13540689149548896
Early,-160,12.5,0.12794253953940318
Early,-160,15,0.10224430408270826
Early,-160,17.5,0.09126272652008538
Early,-160,20,0.09020442013171795
Early,-160,22.5,0.063418026418241
Early,-160,25,0.06105242248840061
Early,-160,27.5,0.06779834323426624
Early,-160,30,0.02318926861653381
Early,-160,32.5,-0.07743383587663945
Early,-160,35,-0.16751170514088295
Early,-160,37.5,-0.19955873875152116
Early,-160,40,-0.19823345113674734
Early,-160,42.5,-0.2079814459730843
Early,-160,45,-0.16569962653847353
Early,-160,47.5,-0.0518162894449924
